Run date,Cycle number,Protein concentration (μg/mL),Channel,Sample type,ASAP IDs,OpenBind IDs,SMILES,Sample concentration (M),ka (M-1s-1),ka error (%),kd (s-1),kd error (%),KD (M),Rmax (pg/mm2),Sqrt(Chi2) (pg/mm2),Used in analysis
23/03/2026,127,20.0,Ch 2-1,Sample,ASAP-0044334-001,OB-00006755-002-001,CSc1ncnc(N(C)CCC(F)(F)F)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:23|,2.5e-06,8110.04,710.516,0.0419938,68.5077,5.18e-06,14.1948,0.502869,False
23/03/2026,127,20.0,Ch 3-1,Sample,ASAP-0044334-001,OB-00006755-002-001,CSc1ncnc(N(C)CCC(F)(F)F)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:23|,2.5e-06,20464.4,188.268,0.0433434,45.8423,2.12e-06,6.94824,0.406268,True
23/03/2026,127,20.0,Ch 4-1,Sample,ASAP-0044334-001,OB-00006755-002-001,CSc1ncnc(N(C)CCC(F)(F)F)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:23|,2.5e-06,34210.2,155.411,0.051229,66.4033,1.5e-06,4.6473,0.663225,True
23/03/2026,131,20.0,Ch 2-1,Control,ASAP-0035404-002,OB-00005392-002-001,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,5e-06,98755.1,4.87123,0.219463,2.08373,2.22e-06,20.2471,0.439452,False
23/03/2026,131,20.0,Ch 3-1,Control,ASAP-0035404-002,OB-00005392-002-001,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,5e-06,115946.0,3.76969,0.230262,1.70837,1.99e-06,19.0443,0.582885,False
23/03/2026,131,20.0,Ch 4-1,Control,ASAP-0035404-002,OB-00005392-002-001,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,5e-06,134516.0,4.61341,0.19329,2.47802,1.44e-06,21.0407,0.540975,False
23/03/2026,136,20.0,Ch 2-1,Sample,ASAP-0044345-001,OB-00006739-003-001,"CC[C@@H]1CS[C@H](C(N)=O)CN1C(=O)Oc1cc(Br)ccc1SC |o1:2,5|",5e-05,12299.4,10.8729,0.946261,3.68121,7.69e-05,30.3623,0.842025,True
23/03/2026,136,20.0,Ch 3-1,Sample,ASAP-0044345-001,OB-00006739-003-001,"CC[C@@H]1CS[C@H](C(N)=O)CN1C(=O)Oc1cc(Br)ccc1SC |o1:2,5|",5e-05,20963.9,6.46616,1.34399,2.76177,6.41e-05,33.3238,0.397423,True
23/03/2026,136,20.0,Ch 4-1,Sample,ASAP-0044345-001,OB-00006739-003-001,"CC[C@@H]1CS[C@H](C(N)=O)CN1C(=O)Oc1cc(Br)ccc1SC |o1:2,5|",5e-05,11439.6,10.4241,0.928261,3.52315,8.11e-05,40.6946,1.10568,True
23/03/2026,137,20.0,Ch 2-1,Sample,ASAP-0044309-001,OB-00006719-002-001,CSc1ccc(-c2cc[nH]n2)cc1OC(=O)N1CCC[C@H](C(N)=O)C1 |a:20|,5e-07,144019.0,7.8071,0.0471717,1.61773,3.28e-07,24.7063,0.164438,True
23/03/2026,137,20.0,Ch 3-1,Sample,ASAP-0044309-001,OB-00006719-002-001,CSc1ccc(-c2cc[nH]n2)cc1OC(=O)N1CCC[C@H](C(N)=O)C1 |a:20|,5e-07,187476.0,9.48957,0.0508053,2.39756,2.71e-07,20.9083,0.21878,True
23/03/2026,137,20.0,Ch 4-1,Sample,ASAP-0044309-001,OB-00006719-002-001,CSc1ccc(-c2cc[nH]n2)cc1OC(=O)N1CCC[C@H](C(N)=O)C1 |a:20|,5e-07,118801.0,13.535,0.0446112,2.47743,3.76e-07,34.5786,0.643941,True
23/03/2026,138,20.0,Ch 2-1,Sample,ASAP-0044197-001,OB-00006693-002-001,"CSc1ncnc(N2CCC[C@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,21|",1e-05,16866.9,7.10083,0.0963358,3.46496,5.71e-06,13.7731,0.164254,True
23/03/2026,138,20.0,Ch 3-1,Sample,ASAP-0044197-001,OB-00006693-002-001,"CSc1ncnc(N2CCC[C@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,21|",1e-05,20486.9,7.42629,0.093301,4.09843,4.55e-06,11.2964,0.160538,True
23/03/2026,138,20.0,Ch 4-1,Sample,ASAP-0044197-001,OB-00006693-002-001,"CSc1ncnc(N2CCC[C@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,21|",1e-05,16508.2,8.89133,0.0942679,4.13676,5.71e-06,15.3779,0.294037,True
23/03/2026,139,20.0,Ch 2-1,Sample,ASAP-0044141-001,OB-00006674-002-001,CSc1ncnc(N(C)CC2CCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:23|,2.5e-06,35518.8,8.10302,0.0152516,3.60036,4.29e-07,13.9854,0.138877,True
23/03/2026,139,20.0,Ch 3-1,Sample,ASAP-0044141-001,OB-00006674-002-001,CSc1ncnc(N(C)CC2CCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:23|,2.5e-06,40157.7,8.42236,0.0159203,4.31432,3.96e-07,12.4591,0.120529,True
23/03/2026,139,20.0,Ch 4-1,Sample,ASAP-0044141-001,OB-00006674-002-001,CSc1ncnc(N(C)CC2CCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:23|,2.5e-06,28698.4,12.1712,0.0159558,4.75084,5.56e-07,18.782,0.18064,True
23/03/2026,140,20.0,Ch 2-1,Sample,ASAP-0044421-001,OB-00006786-002-001,CSc1ncnc(N(C)C2CCOCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:23|,2.5e-06,8469.37,96.5981,0.0177611,10.0658,2.1e-06,19.1017,0.13109,True
23/03/2026,140,20.0,Ch 3-1,Sample,ASAP-0044421-001,OB-00006786-002-001,CSc1ncnc(N(C)C2CCOCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:23|,2.5e-06,7623.4,66.6584,0.0212685,6.01994,2.79e-06,22.6092,0.0998116,True
23/03/2026,140,20.0,Ch 4-1,Sample,ASAP-0044421-001,OB-00006786-002-001,CSc1ncnc(N(C)C2CCOCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:23|,2.5e-06,17282.1,54.0048,0.0228269,11.8101,1.32e-06,12.0839,0.118302,True
23/03/2026,143,20.0,Ch 2-1,Sample,ASAP-0044194-001,OB-00006670-002-001,"CSc1ncnc(N2CCC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,22|",2.5e-06,35951.1,7.64636,0.0187844,3.4077,5.22e-07,11.473,0.115043,True
23/03/2026,143,20.0,Ch 3-1,Sample,ASAP-0044194-001,OB-00006670-002-001,"CSc1ncnc(N2CCC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,22|",2.5e-06,44852.0,7.63103,0.0187812,4.25423,4.19e-07,9.5429,0.123193,True
23/03/2026,143,20.0,Ch 4-1,Sample,ASAP-0044194-001,OB-00006670-002-001,"CSc1ncnc(N2CCC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,22|",2.5e-06,41879.2,10.201,0.0194212,5.52239,4.64e-07,11.3171,0.155082,True
23/03/2026,145,20.0,Ch 2-1,Sample,ASAP-0044225-001,OB-00006642-002-001,"CSc1ncnc(N2CCC[C@H]2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,23|",1e-05,19082.3,6.66827,0.0814909,4.31057,4.27e-06,13.9621,0.262046,True
23/03/2026,145,20.0,Ch 3-1,Sample,ASAP-0044225-001,OB-00006642-002-001,"CSc1ncnc(N2CCC[C@H]2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,23|",1e-05,23421.9,6.8932,0.0785352,5.21211,3.35e-06,11.4741,0.279859,True
23/03/2026,145,20.0,Ch 4-1,Sample,ASAP-0044225-001,OB-00006642-002-001,"CSc1ncnc(N2CCC[C@H]2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,23|",1e-05,18506.9,7.75627,0.0800405,4.93416,4.32e-06,15.5176,0.307914,True
23/03/2026,146,20.0,Ch 2-1,Sample,ASAP-0038714-001,OB-00006079-002-001,Cc1ccc(CC(=O)N2CCC[C@H](C(N)=O)C2)s1 |&1:12|,2.5e-05,80905.6,35.7061,0.0274945,46.8456,3.4e-07,0.310983,0.0932187,False
23/03/2026,146,20.0,Ch 3-1,Sample,ASAP-0038714-001,OB-00006079-002-001,Cc1ccc(CC(=O)N2CCC[C@H](C(N)=O)C2)s1 |&1:12|,2.5e-05,15544.4,70.5494,0.347344,22.4914,2.23e-05,1.20882,0.187523,True
23/03/2026,146,20.0,Ch 4-1,Sample,ASAP-0038714-001,OB-00006079-002-001,Cc1ccc(CC(=O)N2CCC[C@H](C(N)=O)C2)s1 |&1:12|,2.5e-05,15819.1,130.577,0.384059,41.9253,2.43e-05,1.41131,0.399227,True
23/03/2026,147,20.0,Ch 2-1,Sample,ASAP-0038645-001,OB-00006080-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ccsc2)C1 |&1:3|,2.5e-05,23918.2,30.1476,0.0418131,37.8303,1.75e-06,0.392873,0.0896288,False
23/03/2026,147,20.0,Ch 3-1,Sample,ASAP-0038645-001,OB-00006080-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ccsc2)C1 |&1:3|,2.5e-05,15690.4,84.119,0.367142,26.9484,2.34e-05,0.992271,0.190532,True
23/03/2026,147,20.0,Ch 4-1,Sample,ASAP-0038645-001,OB-00006080-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ccsc2)C1 |&1:3|,2.5e-05,15848.4,178.411,0.387753,57.2842,2.45e-05,1.12009,0.460247,True
23/03/2026,148,20.0,Ch 2-1,Sample,ASAP-0038697-001,OB-00006082-002-001,NC(=O)[C@H]1CCN(C(=O)Cc2c(Cl)cccc2Cl)C1 |&1:3|,2.5e-05,15415.7,423.241,0.359607,137.765,2.33e-05,0.00622013,0.062814,False
23/03/2026,148,20.0,Ch 3-1,Sample,ASAP-0038697-001,OB-00006082-002-001,NC(=O)[C@H]1CCN(C(=O)Cc2c(Cl)cccc2Cl)C1 |&1:3|,2.5e-05,16093.4,970.109,0.419443,274.344,2.61e-05,0.0113221,0.112285,False
23/03/2026,148,20.0,Ch 4-1,Sample,ASAP-0038697-001,OB-00006082-002-001,NC(=O)[C@H]1CCN(C(=O)Cc2c(Cl)cccc2Cl)C1 |&1:3|,2.5e-05,15878.1,303.137,0.396708,92.814,2.5e-05,0.519887,0.324498,False
23/03/2026,154,20.0,Ch 2-1,Sample,ASAP-0038756-001,OB-00006086-002-001,"NC(=O)[C@H]1CCN(C(=O)[C@H]2SCCc3sccc32)C1 |&1:3,&2:9|",2.5e-05,15726.4,27.5616,0.377692,8.97183,2.4e-05,1.13706,0.0819817,True
23/03/2026,154,20.0,Ch 3-1,Sample,ASAP-0038756-001,OB-00006086-002-001,"NC(=O)[C@H]1CCN(C(=O)[C@H]2SCCc3sccc32)C1 |&1:3,&2:9|",2.5e-05,4337.8,93.5386,0.717301,8.0033,0.00016536,5.0162,0.0580894,True
23/03/2026,154,20.0,Ch 4-1,Sample,ASAP-0038756-001,OB-00006086-002-001,"NC(=O)[C@H]1CCN(C(=O)[C@H]2SCCc3sccc32)C1 |&1:3,&2:9|",2.5e-05,18958.4,38.134,1.19726,9.30289,6.32e-05,3.1081,0.122234,True
23/03/2026,155,20.0,Ch 2-1,Sample,ASAP-0038730-001,OB-00006064-002-001,NC(=O)CC1CCN(C(=O)c2cccc(F)c2)CC1,2.5e-05,1845.59,203.12,0.572455,8.44753,0.000310175,6.54948,0.0493955,False
23/03/2026,155,20.0,Ch 3-1,Sample,ASAP-0038730-001,OB-00006064-002-001,NC(=O)CC1CCN(C(=O)c2cccc(F)c2)CC1,2.5e-05,15831.5,110.809,0.397809,36.6103,2.51e-05,0.510123,0.0983756,True
23/03/2026,155,20.0,Ch 4-1,Sample,ASAP-0038730-001,OB-00006064-002-001,NC(=O)CC1CCN(C(=O)c2cccc(F)c2)CC1,2.5e-05,15913.8,80.2543,0.404947,27.5506,2.54e-05,0.55281,0.2991,True
23/03/2026,156,20.0,Ch 2-1,Sample,ASAP-0016726-001,OB-00003770-001-001,N#CC1CC(NC(=O)C2(c3ccc(Cl)cc3Cl)CCOCC2)C1,2.5e-05,18522.5,28.9268,0.210109,12.393,1.13e-05,1.52902,0.212939,True
23/03/2026,156,20.0,Ch 3-1,Sample,ASAP-0016726-001,OB-00003770-001-001,N#CC1CC(NC(=O)C2(c3ccc(Cl)cc3Cl)CCOCC2)C1,2.5e-05,15814.2,35.7026,0.375801,11.753,2.38e-05,2.33183,0.163644,True
23/03/2026,156,20.0,Ch 4-1,Sample,ASAP-0016726-001,OB-00003770-001-001,N#CC1CC(NC(=O)C2(c3ccc(Cl)cc3Cl)CCOCC2)C1,2.5e-05,15890.7,28.3231,0.391688,9.50526,2.46e-05,2.80415,0.405033,True
23/03/2026,157,20.0,Ch 2-1,Sample,ASAP-0041722-001,OB-00006494-002-001,CSc1ccc(-c2cc(C#N)ncc2F)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,1e-05,72797.1,4.85623,0.158744,3.01852,2.18e-06,27.029,1.00463,True
23/03/2026,157,20.0,Ch 3-1,Sample,ASAP-0041722-001,OB-00006494-002-001,CSc1ccc(-c2cc(C#N)ncc2F)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,1e-05,92782.5,4.40816,0.164705,2.80546,1.78e-06,22.9815,0.816414,True
23/03/2026,157,20.0,Ch 4-1,Sample,ASAP-0041722-001,OB-00006494-002-001,CSc1ccc(-c2cc(C#N)ncc2F)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,1e-05,69815.5,5.46453,0.151038,3.29086,2.16e-06,28.8668,1.08128,True
23/03/2026,158,20.0,Ch 2-1,Sample,ASAP-0041722-001,OB-00006494-002-001,CSc1ccc(-c2cc(C#N)ncc2F)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,2.5e-05,100.0,35.8139,1e-07,9790000.0,1e-09,10000.0,1237.34,False
23/03/2026,158,20.0,Ch 3-1,Sample,ASAP-0041722-001,OB-00006494-002-001,CSc1ccc(-c2cc(C#N)ncc2F)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,2.5e-05,100.0,955.946,1e-07,1350000.0,1e-09,6475.75,3878.21,False
23/03/2026,158,20.0,Ch 4-1,Sample,ASAP-0041722-001,OB-00006494-002-001,CSc1ccc(-c2cc(C#N)ncc2F)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,2.5e-05,100.0,636.26,1e-07,829250.0,1e-09,7710.4,6058.64,False
23/03/2026,162,20.0,Ch 2-1,Control,ASAP-0035404-002,OB-00005392-002-001,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,5e-06,178201.0,2.99488,0.236537,1.69945,1.33e-06,15.6755,0.307352,False
23/03/2026,162,20.0,Ch 3-1,Control,ASAP-0035404-002,OB-00005392-002-001,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,5e-06,195077.0,3.16441,0.25371,1.82384,1.3e-06,14.4761,0.300955,False
23/03/2026,162,20.0,Ch 4-1,Control,ASAP-0035404-002,OB-00005392-002-001,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,5e-06,158745.0,4.03948,0.220854,2.21224,1.39e-06,16.8987,0.445675,False
23/03/2026,164,20.0,Ch 2-1,Sample,ASAP-0044366-001,OB-00006731-002-001,"CSc1ccc(C2=CCN(C)CC2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21 |&1:20,25,27|",1e-06,35069.5,8.9061,0.00944333,1.41553,2.69e-07,66.2691,0.389217,True
23/03/2026,164,20.0,Ch 3-1,Sample,ASAP-0044366-001,OB-00006731-002-001,"CSc1ccc(C2=CCN(C)CC2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21 |&1:20,25,27|",1e-06,21612.2,18.7436,0.0109099,1.92909,5.05e-07,104.664,0.232163,True
23/03/2026,164,20.0,Ch 4-1,Sample,ASAP-0044366-001,OB-00006731-002-001,"CSc1ccc(C2=CCN(C)CC2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21 |&1:20,25,27|",1e-06,53618.0,9.64818,0.0081157,2.55879,1.51e-07,45.8433,0.682772,True
23/03/2026,165,20.0,Ch 2-1,Sample,ASAP-0044389-001,OB-00006732-002-001,"CSc1ccc(C2=CCN(C)CC2)cc1CC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21 |o1:20,25,27|",1e-06,60986.7,28.1432,0.033742,6.29543,5.53e-07,47.4789,0.853947,True
23/03/2026,165,20.0,Ch 3-1,Sample,ASAP-0044389-001,OB-00006732-002-001,"CSc1ccc(C2=CCN(C)CC2)cc1CC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21 |o1:20,25,27|",1e-06,64047.6,21.8715,0.035348,4.98519,5.52e-07,44.559,0.669031,True
23/03/2026,165,20.0,Ch 4-1,Sample,ASAP-0044389-001,OB-00006732-002-001,"CSc1ccc(C2=CCN(C)CC2)cc1CC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21 |o1:20,25,27|",1e-06,75704.2,16.3116,0.0297943,5.15956,3.94e-07,38.6293,0.872624,True
23/03/2026,166,20.0,Ch 2-1,Sample,ASAP-0043085-001,OB-00006561-002-001,CSc1ncnc(N2CC(CC3CCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,3e-06,939.03,406.443,0.0285968,5.3792,3.05e-05,338.979,0.171701,False
23/03/2026,166,20.0,Ch 3-1,Sample,ASAP-0043085-001,OB-00006561-002-001,CSc1ncnc(N2CC(CC3CCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,3e-06,9047.34,43.395,0.026726,5.3386,2.95e-06,34.583,0.17058,True
23/03/2026,166,20.0,Ch 4-1,Sample,ASAP-0043085-001,OB-00006561-002-001,CSc1ncnc(N2CC(CC3CCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,3e-06,3887.21,120.827,0.0252939,6.79808,6.51e-06,73.7127,0.229492,True
23/03/2026,167,20.0,Ch 2-1,Sample,ASAP-0043537-001,OB-00006588-002-001,COC(=O)N1CCCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)CC1 |a:24|,2.5e-06,12921.3,24.2838,0.0271966,3.50682,2.1e-06,32.9807,0.157079,True
23/03/2026,167,20.0,Ch 3-1,Sample,ASAP-0043537-001,OB-00006588-002-001,COC(=O)N1CCCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)CC1 |a:24|,2.5e-06,1543.05,161.833,0.0305361,2.85551,1.98e-05,243.116,0.165271,True
23/03/2026,167,20.0,Ch 4-1,Sample,ASAP-0043537-001,OB-00006588-002-001,COC(=O)N1CCCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)CC1 |a:24|,2.5e-06,16892.6,21.5651,0.0215569,4.75271,1.28e-06,22.0133,0.132195,True
23/03/2026,168,20.0,Ch 2-1,Sample,ASAP-0043459-001,OB-00006589-002-001,CSc1ncnc(N2CCC3(CCCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,1e-06,16472.5,102.909,0.0242045,7.94391,1.47e-06,33.6787,0.134592,True
23/03/2026,168,20.0,Ch 3-1,Sample,ASAP-0043459-001,OB-00006589-002-001,CSc1ncnc(N2CCC3(CCCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,1e-06,85110.4,27.1476,0.0185021,11.9436,2.17e-07,6.95679,0.207231,True
23/03/2026,168,20.0,Ch 4-1,Sample,ASAP-0043459-001,OB-00006589-002-001,CSc1ncnc(N2CCC3(CCCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,1e-06,95939.6,21.6386,0.0162571,11.195,1.69e-07,5.84331,0.454404,True
23/03/2026,175,20.0,Ch 2-1,Sample,ASAP-0038135-001,OB-00005940-002-001,CSc1ccc(-c2ccncc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:21|,2.5e-06,83332.4,7.86714,0.111928,3.78444,1.34e-06,39.6068,0.570356,True
23/03/2026,175,20.0,Ch 3-1,Sample,ASAP-0038135-001,OB-00005940-002-001,CSc1ccc(-c2ccncc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:21|,2.5e-06,119103.0,5.60559,0.117901,3.10249,9.9e-07,32.7736,0.577632,True
23/03/2026,175,20.0,Ch 4-1,Sample,ASAP-0038135-001,OB-00005940-002-001,CSc1ccc(-c2ccncc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:21|,2.5e-06,96554.6,6.63982,0.10027,3.87702,1.04e-06,36.4427,0.652037,True
23/03/2026,176,20.0,Ch 2-1,Sample,ASAP-0044165-001,OB-00006666-002-001,"CSc1ncnc(N2CCC[C@H](C(F)(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,25|",2.5e-06,32966.1,42.8786,0.0110911,16.7473,3.36e-07,7.02455,0.191587,True
23/03/2026,176,20.0,Ch 3-1,Sample,ASAP-0044165-001,OB-00006666-002-001,"CSc1ncnc(N2CCC[C@H](C(F)(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,25|",2.5e-06,39104.6,28.8054,0.0133986,14.0412,3.43e-07,6.59453,0.189467,True
23/03/2026,176,20.0,Ch 4-1,Sample,ASAP-0044165-001,OB-00006666-002-001,"CSc1ncnc(N2CCC[C@H](C(F)(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,25|",2.5e-06,22972.7,32.0894,0.0207543,9.60136,9.03e-07,11.478,0.21722,True
23/03/2026,177,20.0,Ch 2-1,Sample,ASAP-0044165-001,OB-00006666-002-001,"CSc1ncnc(N2CCC[C@H](C(F)(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,25|",5e-06,18897.5,29.912,0.0140571,13.7981,7.44e-07,10.6294,0.21993,True
23/03/2026,177,20.0,Ch 3-1,Sample,ASAP-0044165-001,OB-00006666-002-001,"CSc1ncnc(N2CCC[C@H](C(F)(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,25|",5e-06,20328.3,23.484,0.0157671,12.1278,7.76e-07,10.6511,0.219433,True
23/03/2026,177,20.0,Ch 4-1,Sample,ASAP-0044165-001,OB-00006666-002-001,"CSc1ncnc(N2CCC[C@H](C(F)(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,25|",5e-06,23430.0,9.94682,0.0225552,5.63391,9.63e-07,11.0455,0.197392,True
23/03/2026,178,20.0,Ch 2-1,Sample,ASAP-0044144-001,OB-00006667-002-001,"CSc1ncnc(N2CCC[C@H]2Cc2ccnn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,27|",5e-06,9955.42,132.876,0.0662594,29.4915,6.66e-06,13.7014,0.327374,True
23/03/2026,178,20.0,Ch 3-1,Sample,ASAP-0044144-001,OB-00006667-002-001,"CSc1ncnc(N2CCC[C@H]2Cc2ccnn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,27|",5e-06,36713.3,41.9712,0.0593826,32.0859,1.62e-06,4.41546,0.396678,True
23/03/2026,178,20.0,Ch 4-1,Sample,ASAP-0044144-001,OB-00006667-002-001,"CSc1ncnc(N2CCC[C@H]2Cc2ccnn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:11,27|",5e-06,54605.7,17.4821,0.0896567,12.808,1.64e-06,5.19426,0.475714,True
23/03/2026,179,20.0,Ch 2-1,Sample,ASAP-0044430-001,OB-00006769-002-001,"CSc1ncnc(N2CC[C@H](C(=O)N(C)C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:10,25|",2.5e-06,38537.8,12.6041,0.0281224,4.9569,7.3e-07,9.73892,0.0951437,True
23/03/2026,179,20.0,Ch 3-1,Sample,ASAP-0044430-001,OB-00006769-002-001,"CSc1ncnc(N2CC[C@H](C(=O)N(C)C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:10,25|",2.5e-06,47411.2,16.7766,0.0333885,6.91982,7.04e-07,8.94605,0.171582,True
23/03/2026,179,20.0,Ch 4-1,Sample,ASAP-0044430-001,OB-00006769-002-001,"CSc1ncnc(N2CC[C@H](C(=O)N(C)C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:10,25|",2.5e-06,25909.8,29.1375,0.0296204,7.88417,1.14e-06,15.4389,0.307926,True
23/03/2026,182,20.0,Ch 2-1,Sample,ASAP-0043513-001,OB-00006600-002-001,CSc1ccccc1[C@H](NC(=O)C(C)C)C(=O)N1CC[C@H](C(N)=O)C1 |&1:8|,2.5e-05,16509.2,69.5154,0.417039,22.1313,2.53e-05,0.724609,0.0988443,True
23/03/2026,182,20.0,Ch 3-1,Sample,ASAP-0043513-001,OB-00006600-002-001,CSc1ccccc1[C@H](NC(=O)C(C)C)C(=O)N1CC[C@H](C(N)=O)C1 |&1:8|,2.5e-05,15724.9,96.7574,0.363554,32.1469,2.31e-05,0.677358,0.184676,True
23/03/2026,182,20.0,Ch 4-1,Sample,ASAP-0043513-001,OB-00006600-002-001,CSc1ccccc1[C@H](NC(=O)C(C)C)C(=O)N1CC[C@H](C(N)=O)C1 |&1:8|,2.5e-05,15509.8,209.658,0.364251,75.6914,2.35e-05,0.635638,0.527277,False
23/03/2026,184,20.0,Ch 2-1,Sample,ASAP-0044407-001,OB-00006773-002-001,"CSc1ncnc(N2CCCC[C@H]2CO)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:12,23|",3e-06,28904.4,18.1097,0.0305108,6.09558,1.06e-06,8.99094,0.11671,True
23/03/2026,184,20.0,Ch 3-1,Sample,ASAP-0044407-001,OB-00006773-002-001,"CSc1ncnc(N2CCCC[C@H]2CO)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:12,23|",3e-06,20076.1,26.94,0.0329038,6.12238,1.64e-06,11.9782,0.119858,True
23/03/2026,184,20.0,Ch 4-1,Sample,ASAP-0044407-001,OB-00006773-002-001,"CSc1ncnc(N2CCCC[C@H]2CO)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:12,23|",3e-06,23492.3,32.4492,0.030608,9.26895,1.3e-06,12.6801,0.313638,True
23/03/2026,185,20.0,Ch 2-1,Sample,ASAP-0044442-001,OB-00006776-002-001,CCN(c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1)C(C)C |a:18|,3e-06,30494.6,22.2552,0.0343091,8.65422,1.13e-06,5.97187,0.12433,True
23/03/2026,185,20.0,Ch 3-1,Sample,ASAP-0044442-001,OB-00006776-002-001,CCN(c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1)C(C)C |a:18|,3e-06,28942.3,24.3644,0.0318665,9.18593,1.1e-06,5.91873,0.179212,True
23/03/2026,185,20.0,Ch 4-1,Sample,ASAP-0044442-001,OB-00006776-002-001,CCN(c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1)C(C)C |a:18|,3e-06,29425.4,42.2757,0.032257,16.9816,1.1e-06,6.912,0.499521,True
